module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_HOXA11	502	C2	5.035279083601103	0.001908693432388262	0.0031630040440628598	True	-1.3398990547299143	-0.46354976288719335	-0.7187822491009832	-0.2085257167407848	0.0004997501249375312	0.001960558182447238	DESCRIPTIVE
M3_HOXA11	502	C3	5.035279083601103	0.001908693432388262	0.0031630040440628598	True	0.061473550884810324	0.02126731102309169	-0.2981480155465374	0.37245764733765974	0.8860569715142429	0.9035482258870564	DESCRIPTIVE
M3_HOXA13	502	C1	8.454839690286692	1.7323843695492603e-05	6.063345293422411e-05	True	1.128962993178065	0.2458857623295552	0.03717100664330493	0.46160653292791903	0.009495252373813094	0.02105469004628121	DESCRIPTIVE
M3_HOXA13	502	C2	8.454839690286692	1.7323843695492603e-05	6.063345293422411e-05	True	-2.3289038782232243	-0.5072303600290423	-0.7791508081799401	-0.2563778524182077	0.0004997501249375312	0.001960558182447238	CAT2_DEPLETION
M3_HOXA13	502	C3	8.454839690286692	1.7323843695492603e-05	6.063345293422411e-05	True	0.26155582103345765	0.056966306987177515	-0.27740577430095	0.3851904768842363	0.7371314342828585	0.7832021489255373	DESCRIPTIVE
M3_HOXA9	502	C1	10.719305970268131	7.760770657739555e-07	5.432539460417688e-06	True	-1.307907398290304	-0.27148407869715907	-0.46867379060310344	-0.06568341219095276	0.006496751624187906	0.01656671664167916	DESCRIPTIVE
M3_HOXA9	502	C2	10.719305970268131	7.760770657739555e-07	5.432539460417688e-06	True	-3.0633200637607025	-0.6358574210618579	-0.9353141504900444	-0.3608624447528791	0.0004997501249375312	0.001960558182447238	CAT2_DEPLETION
M3_HOXA9	502	C3	10.719305970268131	7.760770657739555e-07	5.432539460417688e-06	True	-1.4535401896748184	-0.30171327095404454	-0.6607996595841884	0.057905602619903525	0.0734632683658171	0.12488755622188906	DESCRIPTIVE
M3_LHX1	502	C1	27.90037165521299	1.1027060692086371e-16	2.315682745338138e-15	True	2.8617913788399822	0.9283625571683704	0.6920874665251899	1.1829146531026722	0.0004997501249375312	0.001960558182447238	CAT1_ENRICHMENT
M3_LHX1	502	C2	27.90037165521299	1.1027060692086371e-16	2.315682745338138e-15	True	-0.8273605138088627	-0.2683950087972784	-0.5118189052936395	-0.024674597668382113	0.02348825587206397	0.0479160419790105	DESCRIPTIVE
