config	module	contrast	primary_d	sens_d	delta_d	direction_agree	primary_category	sens_category	category_match	primary_gate	sens_gate	gate_match
SENS_signedssgsea	M3_PAX8	C2	-0.24614740102777757	-0.15976006411110538	0.08638733691667219	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_PAX8	C3	-0.14020426334727204	-0.04151798955574083	0.09868627379153122	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_SALL1	C1	0.3324715421612812	0.41933136941892896	0.08685982725764774	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_SALL1	C2	0.0980175178100822	0.048286214553297464	-0.04973130325678473	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_SALL1	C3	-0.2903089431568545	-0.35039718688980764	-0.06008824373295313	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_SIX1	C1	-0.3601391110432712	-0.16117135087004972	0.19896776017322146	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_SIX1	C2	-0.34372693724831843	-0.16449148621165624	0.1792354510366622	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_SIX1	C3	-0.013959719649425556	0.18165003612657274	0.1956097557759983	False	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_SOX17	C1	-0.20448350041604474	-0.15733414946622704	0.0471493509498177	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_SOX17	C2	-0.09089576479355231	0.27277052317566786	0.3636662879692202	False	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_SOX17	C3	-0.48384103849773286	-0.5480626429448021	-0.06422160444706926	True	DESCRIPTIVE	CAT2_DEPLETION	False	True	True	True
SENS_signedssgsea	M3_SOX9	C1	0.07842452313252928	0.19651003197420042	0.11808550884167114	True	CAT5_CLEAN_NULL	DESCRIPTIVE	False	True	True	True
SENS_signedssgsea	M3_SOX9	C2	-0.5271109871580488	-0.34199210445102135	0.18511888270702748	True	CAT2_DEPLETION	DESCRIPTIVE	False	True	True	True
SENS_signedssgsea	M3_SOX9	C3	-0.3267570807538724	-0.1806892859907263	0.14606779476314607	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_signedssgsea	M3_TBX18	C1	-0.44457983856983524	-0.08614300325103585	0.3584368353187994	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_TBX18	C2	0.12425526748928113	0.15291320938568387	0.028657941896402736	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_TBX18	C3	0.23994988415888185	0.32154985299244876	0.0815999688335669	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_WT1	C1	-0.10978578547885456	-0.06774375148595105	0.042042033992903516	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_signedssgsea	M3_WT1	C2	-0.5909520933744161	-0.1949074289440989	0.3960446644303172	True	CAT2_DEPLETION	DESCRIPTIVE	False	True	False	False
SENS_signedssgsea	M3_WT1	C3	-0.16909906093413354	-0.14228564269716543	0.026813418236968117	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S1	M3_DLX5	C1	-0.29775524259151037	-0.29775524259151037	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_DLX5	C2	-0.3590181114584357	-0.3590181114584357	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_DLX5	C3	-0.0832215102139021	-0.0832215102139021	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_EMX2	C1	0.04924957244544767	-0.02357536959967108	-0.07282494204511875	False	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_EMX2	C2	0.3010780437178441	0.035687183858471534	-0.26539085985937255	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_EMX2	C3	0.1949790180697375	0.19776396260280307	0.0027849445330655753	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_FOXA2	C1	-0.0428363095786502	-0.04787073952913329	-0.005034429950483088	True	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S1	M3_FOXA2	C2	-0.4079652143411853	-0.3201735424871275	0.08779167185405784	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_FOXA2	C3	-0.4934179285672673	-0.4958881443599892	-0.002470215792721886	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_GATA2	C1	-0.062180438837763155	0.022446291735285052	0.0846267305730482	False	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S1	M3_GATA2	C2	-0.553030859910336	-0.5346333089894864	0.018397550920849604	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S1	M3_GATA2	C3	-0.2582753961061831	-0.25551404782518883	0.00276134828099428	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_GATA3	C1	-0.10564323800014432	-0.06875175739000834	0.036891480610135974	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_GATA3	C2	-0.18007774894663783	-0.3090474530162558	-0.12896970406961797	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_GATA3	C3	-0.17328439286819322	-0.201600560434415	-0.028316167566221767	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_HOXA10	C1	0.192273817050545	0.02590974192717616	-0.16636407512336884	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_HOXA10	C2	-0.07225173996228418	-0.3480092878895595	-0.2757575479272753	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_HOXA10	C3	-0.27106927246393203	-0.30427788040716097	-0.03320860794322894	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_HOXA11	C1	0.03755055065105032	-0.04452097038047498	-0.08207152103152529	False	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S1	M3_HOXA11	C2	-0.49214692468225435	-0.5099027725336717	-0.017755847851417317	True	DESCRIPTIVE	CAT2_DEPLETION	False	True	True	True
SENS_S1	M3_HOXA11	C3	0.0014766378774096877	0.07491935574421506	0.07344271786680537	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_HOXA13	C1	0.2009826064125365	0.0794676167478599	-0.12151498966467661	True	DESCRIPTIVE	CAT5_CLEAN_NULL	False	True	True	True
SENS_S1	M3_HOXA13	C2	-0.48239159991058217	-0.5492710207284701	-0.06687942081788795	True	DESCRIPTIVE	CAT2_DEPLETION	False	True	True	True
SENS_S1	M3_HOXA13	C3	0.09161975834355368	0.028121334066970007	-0.06349842427658367	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_HOXA9	C1	-0.2955675200980778	-0.28848878657377963	0.007078733524298164	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_HOXA9	C2	-0.64601938358519	-0.627389608446392	0.018629775138797933	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S1	M3_HOXA9	C3	-0.23784277351119745	-0.21615410450818384	0.02168866900301361	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_LHX1	C1	0.9616207324967918	1.1319495068477023	0.17032877435091054	True	CAT1_ENRICHMENT	CAT1_ENRICHMENT	True	True	True	True
SENS_S1	M3_LHX1	C2	-0.27758829845609356	-0.23809036466241554	0.039497933793678025	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_LHX1	C3	-0.06560532380698963	0.04344600388250939	0.10905132768949902	False	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX1	C1	-0.4079998695960516	-0.4785478847485546	-0.07054801515250297	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX1	C2	-0.36918803994276683	-0.3155413650296299	0.053646674913136905	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX1	C3	-0.2172868323699708	-0.20099599446776378	0.016290837902207006	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX2	C1	-0.3648794408648326	-0.3308713967783647	0.0340080440864679	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX2	C2	-0.11596219167047098	-0.048988792310750706	0.06697339935972027	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_MSX2	C3	-0.30635210502866767	-0.2747346841313331	0.03161742089733455	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_PAX2	C1	-0.07901326409512587	0.02505991447574104	0.1040731785708669	False	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_PAX2	C2	-0.11092642406310055	0.009287675278887988	0.12021409934198854	False	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_PAX2	C3	0.15913068788875911	0.293588291902957	0.13445760401419787	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S1	M3_PAX8	C1	0.6930742631907577	0.786394309149738	0.09332004595898025	True	CAT1_ENRICHMENT	CAT1_ENRICHMENT	True	True	True	True
SENS_S1	M3_PAX8	C2	-0.24614740102777757	-0.3539396566125995	-0.10779225558482194	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_PAX8	C3	-0.14020426334727204	-0.37306809184954853	-0.2328638285022765	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SALL1	C1	0.3324715421612812	0.2692372027950453	-0.0632343393662359	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S1	M3_SALL1	C2	0.0980175178100822	0.08988120991112036	-0.008136307898961831	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S1	M3_SALL1	C3	-0.2903089431568545	-0.07260504895337873	0.2177038942034758	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S1	M3_SIX1	C1	-0.3601391110432712	-0.3601391110432712	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SIX1	C2	-0.34372693724831843	-0.34372693724831843	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SIX1	C3	-0.013959719649425556	-0.013959719649425556	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SOX17	C1	-0.20448350041604474	-0.20448350041604474	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SOX17	C2	-0.09089576479355231	-0.09089576479355231	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SOX17	C3	-0.48384103849773286	-0.48384103849773286	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_SOX9	C1	0.07842452313252928	0.030146139797538732	-0.04827838333499054	True	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S1	M3_SOX9	C2	-0.5271109871580488	-0.5198950342770807	0.007215952880968102	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S1	M3_SOX9	C3	-0.3267570807538724	-0.18112425381553668	0.1456328269383357	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_TBX18	C1	-0.44457983856983524	-0.44457983856983524	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_TBX18	C2	0.12425526748928113	0.12425526748928113	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_TBX18	C3	0.23994988415888185	0.23994988415888185	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_WT1	C1	-0.10978578547885456	-0.08949764802271544	0.020288137456139124	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S1	M3_WT1	C2	-0.5909520933744161	-0.5735113233089191	0.017440770065497047	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S1	M3_WT1	C3	-0.16909906093413354	-0.28885127555579293	-0.11975221462165939	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_DLX5	C1	-0.29775524259151037	-0.29775524259151037	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_DLX5	C2	-0.3590181114584357	-0.3590181114584357	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_DLX5	C3	-0.0832215102139021	-0.0832215102139021	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_EMX2	C1	0.04924957244544767	-0.01909902204784801	-0.06834859449329568	False	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_EMX2	C2	0.3010780437178441	0.049043467121678126	-0.25203457659616596	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_EMX2	C3	0.1949790180697375	0.2422756265407328	0.047296608470995316	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_FOXA2	C1	-0.0428363095786502	-0.04088813721908059	0.0019481723595696082	True	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S2	M3_FOXA2	C2	-0.4079652143411853	-0.31758385429588726	0.09038136004529806	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_FOXA2	C3	-0.4934179285672673	-0.49011709202263065	0.0033008365446366428	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_GATA2	C1	-0.062180438837763155	0.028058078513527634	0.09023851735129079	False	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S2	M3_GATA2	C2	-0.553030859910336	-0.5440105904438113	0.009020269466524677	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S2	M3_GATA2	C3	-0.2582753961061831	-0.2623683039797423	-0.004092907873559204	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_GATA3	C1	-0.10564323800014432	-0.06856309399208328	0.03708014400806103	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_GATA3	C2	-0.18007774894663783	-0.30641402477036167	-0.12633627582372384	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_GATA3	C3	-0.17328439286819322	-0.20591012383188606	-0.03262573096369284	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_HOXA10	C1	0.192273817050545	0.035075649679986574	-0.15719816737055842	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_HOXA10	C2	-0.07225173996228418	-0.34398850133411657	-0.2717367613718324	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_HOXA10	C3	-0.27106927246393203	-0.3186687299217352	-0.047599457457803196	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_HOXA11	C1	0.03755055065105032	-0.03410486742557066	-0.07165541807662099	False	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S2	M3_HOXA11	C2	-0.49214692468225435	-0.49866844714223185	-0.006521522459977502	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_HOXA11	C3	0.0014766378774096877	0.09691278761132766	0.09543614973391797	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_HOXA13	C1	0.2009826064125365	0.08794296777723497	-0.11303963863530155	True	DESCRIPTIVE	CAT5_CLEAN_NULL	False	True	True	True
SENS_S2	M3_HOXA13	C2	-0.48239159991058217	-0.556021820407634	-0.07363022049705187	True	DESCRIPTIVE	CAT2_DEPLETION	False	True	True	True
SENS_S2	M3_HOXA13	C3	0.09161975834355368	0.047483540120709794	-0.04413621822284389	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_HOXA9	C1	-0.2955675200980778	-0.2955675200980778	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_HOXA9	C2	-0.64601938358519	-0.64601938358519	0.0	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S2	M3_HOXA9	C3	-0.23784277351119745	-0.23784277351119745	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_LHX1	C1	0.9616207324967918	1.1858655870507468	0.22424485455395504	True	CAT1_ENRICHMENT	CAT1_ENRICHMENT	True	True	True	True
SENS_S2	M3_LHX1	C2	-0.27758829845609356	-0.24148074631152966	0.036107552144563904	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_LHX1	C3	-0.06560532380698963	0.05749869961081505	0.12310402341780469	False	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX1	C1	-0.4079998695960516	-0.47563856460170567	-0.06763869500565406	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX1	C2	-0.36918803994276683	-0.3178513897673724	0.051336650175394405	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX1	C3	-0.2172868323699708	-0.2082143991883018	0.009072433181668976	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX2	C1	-0.3648794408648326	-0.3335461977215063	0.031333243143326306	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX2	C2	-0.11596219167047098	-0.049814608560522	0.06614758310994898	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_MSX2	C3	-0.30635210502866767	-0.2699786389814974	0.03637346604717029	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_PAX2	C1	-0.07901326409512587	0.028061902331918565	0.10707516642704443	False	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_PAX2	C2	-0.11092642406310055	-0.006442143792066728	0.10448428027103382	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_PAX2	C3	0.15913068788875911	0.2943120630862798	0.13518137519752066	True	DESCRIPTIVE	DESCRIPTIVE	True	False	False	True
SENS_S2	M3_PAX8	C1	0.6930742631907577	0.8126001879697273	0.11952592477896962	True	CAT1_ENRICHMENT	CAT1_ENRICHMENT	True	True	True	True
SENS_S2	M3_PAX8	C2	-0.24614740102777757	-0.3565310881024087	-0.11038368707463111	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_PAX8	C3	-0.14020426334727204	-0.39685374254118433	-0.2566494791939123	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SALL1	C1	0.3324715421612812	0.2760376862933481	-0.05643385586793315	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S2	M3_SALL1	C2	0.0980175178100822	0.10470702573722246	0.006689507927140265	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S2	M3_SALL1	C3	-0.2903089431568545	-0.047107905017450664	0.24320103813940386	True	DESCRIPTIVE	DESCRIPTIVE	True	True	False	False
SENS_S2	M3_SIX1	C1	-0.3601391110432712	-0.3601391110432712	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SIX1	C2	-0.34372693724831843	-0.34372693724831843	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SIX1	C3	-0.013959719649425556	-0.013959719649425556	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SOX17	C1	-0.20448350041604474	-0.20448350041604474	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SOX17	C2	-0.09089576479355231	-0.09089576479355231	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SOX17	C3	-0.48384103849773286	-0.48384103849773286	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_SOX9	C1	0.07842452313252928	0.038357020335060055	-0.04006750279746922	True	CAT5_CLEAN_NULL	CAT5_CLEAN_NULL	True	True	True	True
SENS_S2	M3_SOX9	C2	-0.5271109871580488	-0.5334218105287993	-0.006310823370750507	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S2	M3_SOX9	C3	-0.3267570807538724	-0.20243877445169814	0.12431830630217425	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_TBX18	C1	-0.44457983856983524	-0.44457983856983524	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_TBX18	C2	0.12425526748928113	0.12425526748928113	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_TBX18	C3	0.23994988415888185	0.23994988415888185	0.0	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_WT1	C1	-0.10978578547885456	-0.0956717242267529	0.01411406125210167	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
SENS_S2	M3_WT1	C2	-0.5909520933744161	-0.5849008861298681	0.006051207244547996	True	CAT2_DEPLETION	CAT2_DEPLETION	True	True	True	True
SENS_S2	M3_WT1	C3	-0.16909906093413354	-0.27546390212357624	-0.1063648411894427	True	DESCRIPTIVE	DESCRIPTIVE	True	True	True	True
