module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_SALL1	507	C2	3.7713851534101934	0.01069495267565019	0.01321141212874435	True	0.2948399418162646	0.08802083782688454	-0.16535580389653087	0.3517094209035081	0.4497751124437781	0.5317568488483032	DESCRIPTIVE
M3_SALL1	507	C3	3.7713851534101934	0.01069495267565019	0.01321141212874435	True	-0.861557703217052	-0.257207454343582	-0.5898727732965677	0.08350570696122109	0.111944027986007	0.17841079460269865	DESCRIPTIVE
M3_SIX1	507	C1	5.940438285240742	0.0005500029646474383	0.001050005659781473	True	-1.5344515056142034	-0.34207200932715665	-0.5547184051227398	-0.11806932533071827	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_SIX1	507	C2	5.940438285240742	0.0005500029646474383	0.001050005659781473	True	-1.4609920078734802	-0.3256958397940083	-0.5871291312415002	-0.06972482901023491	0.004497751124437781	0.013493253373313342	DESCRIPTIVE
M3_SIX1	507	C3	5.940438285240742	0.0005500029646474383	0.001050005659781473	True	-0.22849468728703837	-0.0509378344736749	-0.40528077981210037	0.27712660112354237	0.744127936031984	0.774500504849616	DESCRIPTIVE
M3_SOX17	507	C1	5.315291125094476	0.0012984421700816687	0.001947663255122503	True	-1.322208185935668	-0.20789264111711261	-0.42198380476692565	-0.005270078023558268	0.03398300849575212	0.06189762261726279	DESCRIPTIVE
M3_SOX17	507	C2	5.315291125094476	0.0012984421700816687	0.001947663255122503	True	-0.6424115860670998	-0.10100727157214913	-0.34504395568207874	0.16717998566037684	0.37681159420289856	0.46871686108165433	DESCRIPTIVE
M3_SOX17	507	C3	5.315291125094476	0.0012984421700816687	0.001947663255122503	True	-3.0396597077221266	-0.4779299443592839	-0.8193157665413366	-0.13438189930371014	0.0074962518740629685	0.01662212372074832	DESCRIPTIVE
M3_SOX9	507	C1	5.364039205210054	0.0012143985137669916	0.001947663255122503	True	0.757989563094009	0.09357185527566877	-0.11454646518764845	0.3039636503057903	0.367816091954023	0.46871686108165433	DESCRIPTIVE
M3_SOX9	507	C2	5.364039205210054	0.0012143985137669916	0.001947663255122503	True	-4.123034660762284	-0.5089779877688976	-0.7751319516749414	-0.26040857872323986	0.0004997501249375312	0.0018205183122724353	CAT2_DEPLETION
M3_SOX9	507	C3	5.364039205210054	0.0012143985137669916	0.001947663255122503	True	-2.929501426975488	-0.3616393904368551	-0.669680192950148	-0.06040959175388511	0.021989005497251374	0.0448575712143928	DESCRIPTIVE
M3_TBX18	507	C1	6.2331193186629195	0.0003677006699941956	0.0008579682299864563	True	-1.6899097920059758	-0.4523251646173787	-0.6718511441335915	-0.25355711986448237	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_TBX18	507	C2	6.2331193186629195	0.0003677006699941956	0.0008579682299864563	True	0.40408387120470657	0.10815802383447591	-0.1555360559817955	0.37114217856474735	0.35332333833083457	0.46203821166339903	DESCRIPTIVE
M3_TBX18	507	C3	6.2331193186629195	0.0003677006699941956	0.0008579682299864563	True	0.9613879802257994	0.2573273310054092	-0.06708759923603567	0.5946339813027589	0.12293853073463268	0.18999591113534142	DESCRIPTIVE
M3_WT1	507	C1	7.738102561881587	4.629906426225837e-05	0.0001620467249179043	True	-1.1165257516681801	-0.1129307714735326	-0.32884515493720784	0.09877260957548807	0.26186906546726635	0.38158063825230243	DESCRIPTIVE
M3_WT1	507	C2	7.738102561881587	4.629906426225837e-05	0.0001620467249179043	True	-5.914836434053484	-0.5982549355797854	-0.861483126493112	-0.33306393880395946	0.0004997501249375312	0.0018205183122724353	CAT2_DEPLETION
M3_WT1	507	C3	7.738102561881587	4.629906426225837e-05	0.0001620467249179043	True	-1.6132080987001416	-0.16316760707163697	-0.522425506294089	0.18544479380033424	0.3193403298350825	0.4285883374102422	DESCRIPTIVE
