module	gene	membership	status	reason	composition_signature	source
M3_sensitivity	MUC4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYC	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYCBP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYCN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYLK	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYO1B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYOF	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	MYRIP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NAALADL2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NACA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NAV2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NAV3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NBAS	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCALD	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCAM1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCAM2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCOA1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCOA3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NCOR2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NDUFAF6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NEDD4L	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NEDD9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NEK7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NEO1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NETO1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFASC	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFATC2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFE2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFIA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFIB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NFKB1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NIBAN1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NKX2-1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NKX3-2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NLGN1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NME7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NOS3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NPAS3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NPHS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NR0B2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NR3C2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NR5A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NRCAM	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NRG3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NRP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NRP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NRXN3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	NSMAF	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ODC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	OFCC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	OSBPL10	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	OSBPL3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	OSBPL8	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	OSBPL9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	P3H2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PACRG	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PACS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PACSIN2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PAG1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PALLD	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PAM	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PARD3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PARD3B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PARD6B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PAX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PAX5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PAX8	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PBX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PBX3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCDH15	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCDH9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCK1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCLO	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCNX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PCNX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDE10A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDE3A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDE4B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDE4D	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDE7B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDGFA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDLIM5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PDZRN3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PECAM1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PHACTR1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PHACTR2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PHGDH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PHLDB2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PHLPP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PIEZO2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PIK3R1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PIP4K2A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLCB1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLCB4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLCL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLD1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLEKHA7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLSCR2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PLXNA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PMEPA1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PNPLA8	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PODXL	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPARG	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPFIA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPFIBP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPM1H	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPP1R15A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPP1R3C	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PPP3CA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRAME	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PREX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRICKLE2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKAG2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKAR2B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKCE	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKCH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKCQ	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKD1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRKN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRLR	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PRUNE2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PSD3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PSD4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTK2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTK2B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTPN7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTPRJ	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTPRK	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	PTPRM	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAD23B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAD51B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAG1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAG2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RALGAPA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAPGEF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAPGEF2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	RAPGEF4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
